UI_20150317_000496	La quantité de poison: %s
UI_20150317_000497	Les objets nécessaires pour fabriquer du poison
UI_20150317_000498	Tout Sélectionner
UI_20150317_000499	Cliquer encore pour désélectionner tout
UI_20150317_000500	Fabrication
UI_20150317_000501	remuer remuer mélanger et remuer
UI_20150317_000502	{@st43}Catégorie{/}
UI_20150317_000503	{@st43}Moi{/}
UI_20150317_000504	{@st43}Objet{/}
UI_20150317_000505	{@st43}Niveau{/}
UI_20150317_000506	{@st43}Fonds{/}
UI_20150317_000507	{@st43}Taux{/}
UI_20150317_000508	{@st43}Taux de Victoire en PVP{/}
UI_20150317_000509	{@st59}Fermer{/}
UI_20150317_000510	{@sti5}Montant d'Achat Total : %s{/}
UI_20150317_000511	{@sti5}Montant Total : %s{/}
UI_20150317_000512	{@st41b} Achat
UI_20150317_000513	{@st43}Vous avez gagné des matériaux pour un objet à fabriquer !
UI_20150317_000514	{@st43}Magnum Opus{/}
UI_20150317_000515	{@st41}Tout Supprimer
UI_20150317_000516	{@st42}Objet de Pension (?){@stx1}(%s required){/}
UI_20150317_000517	{@st41}Combiner
UI_20150317_000518	{@st43}Quêtes{/}
UI_20150317_000519	{@st59b}Quêtes{nl}{@st59s} - Quand vous avez une nouvelle quête, elle est ajoutée au suivi de quête. {nl} - Une quête principale est affichée par une couleur jaune, une quête secondaire sera quant à elle de couleur bleu. {nl} - La flèche au pied du personnage indique la localisation de la quête. {nl} - Si vous terminez la quête, une icône "Retour" apparaît sur le suivi de quête. {nl} (Vous téléporte auprès du PNJ de Quête en utilisant la touche espace ou le clic de la souris. {nl} - Ajoutez ou supprimez une quête dans le suivi de quête en cochant ou en décochant la case devant le nom de quête. {/}
UI_20150317_000520	{@st41b}En Progression{/}
UI_20150317_000521	{@st41b}Abandonner{/}
UI_20150317_000522	{@st43}{s22}Information de Quête{/}
UI_20150317_000523	Mission Terminée
UI_20150317_000524	{@st41}Terminer{/}
UI_20150317_000525	Info de Progression de Mission
UI_20150317_000526	{s18}{ol}Information de Quête
UI_20150317_000527	{s16}Temps restant
UI_20150317_000528	Utiliser l'objet de quête
UI_20150317_000529	Indice de Quête
UI_20150317_000530	{@st41}Confirmer{/}
UI_20150317_000531	{@st43}{s22}Quête Terminée{/}
UI_20150317_000532	{@st41b}Compléter{/}
UI_20150317_000533	{@st41}Accepter{/}
UI_20150317_000534	{@st41}Décliner{/}
UI_20150317_000535	{@st44}Revenir{/}
UI_20150317_000536	A quelle quête souhaitez-vous revenir ?
UI_20150317_000537	{@st41b}Nom de catégorie de quête{/}
UI_20150317_000538	{@st59}Elargir l'emplacement {/}
UI_20150317_000539	{@st59}Réduire l'emplacement{/}
UI_20150317_000540	{@st59}Invoquer Compagnon.{/}
UI_20150317_000541	{@st44}Menu{/}
UI_20150317_000542	{@st60}Sélection du Personnage{/}
UI_20150317_000543	{@st60}Déconnexion{/}
UI_20150317_000544	{@st60}Quitter le Jeu{/}
UI_20150317_000545	{@st60}Paramètres du Jeu{/}
UI_20150317_000546	{@st60}Revenir{/}
UI_20150317_000547	{@st41}Passer le Tutorial{/}
UI_20150317_000548	{@st41}Sélection du Personnage{/}
UI_20150317_000549	{@st41}Déconnexion{/}
UI_20150317_000550	{@st41}Quitter le Jeu{/}
UI_20150317_000551	{@st41}Revenir{/}
UI_20150317_000552	{@st43}{s22}Regrouper le Raid !
UI_20150317_000553	{@st41b}Les monstres s'approchent des alentours du château de la ville. Vous êtes le seul à pouvoir résoudre ce problème.
UI_20150317_000554	{@st43}{s22}Paramètres du Jeu{/}
UI_20150317_000555	{@sti7}Recherche d'une partie pour raid...{/}
UI_20150317_000556	{@st41b}Annuler la participation
UI_20150317_000557	{@st41b}Je vais essayer de résoudre ça !
UI_20150317_000558	{@st41b}Je ne pense pas pouvoir aider cette fois-ci...
UI_20150317_000559	{@sti7}{s24}Sélectionner les Récompenses de Raid{/}
UI_20150317_000560	{@st42b}Temps restant {@st43}%s{@st42b} secondes{/}
UI_20150317_000561	{@st41b}Augmenter le nombre de sélections
UI_20150317_000562	{@43b}{s22} No. de fois qu'il est possible de sélectionner (?) : {@st43}%s{/}
UI_20150317_000563	Tentative de suppression de la shadow_box
UI_20150317_000564	{@st43}Classement{/}
UI_20150317_000565	{@st59}Fermer{/}
UI_20150317_000566	{@st41}Monstre tué Top 100{/}
UI_20150317_000567	{@st41}Dommage Top 100{/}
UI_20150317_000568	{@st41}Argent Top 100{/}
UI_20150317_000569	{@st41}Augmentation de Niveau Top 100{/}
UI_20150317_000570	{@st41b}Menu{/}
UI_20150317_000571	{@st43}{s22}Amélioration d'Objet{/}
UI_20150317_000572	{@st41b}Objet Sélectionné
UI_20150317_000573	{@st41b}Enclume
UI_20150317_000574	{@st41}{s20}Coup d'Enclume Réussi :{@st43} %s
UI_20150317_000575	{@st41} {s20}Prix : %s
UI_20150317_000576	{@st41b}Améliorer{/}
UI_20150317_000577	{@st59}Commencer l'Amélioration d'Objet{/}
UI_20150317_000578	{@st59}Fermer{/}
UI_20150317_000579	{@st41b} Voulez-vous améliorer l'objet {@sti9}×%s{/} sélectionné ?{/}
UI_20150317_000580	{@st43}Améliorer
UI_20150317_000581	{@st44}Objet Amélioré{/}
UI_20150317_000582	{s24}{b}{#000000}Amélioration Terminée !
UI_20150317_000583	{@st41}Améliorer Encore{/}
UI_20150317_000584	{@st41}Fermer{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Réparer l'Equipement{/}
UI_20150317_000586	Equipement Equipé
UI_20150317_000587	Equipement Transporté
UI_20150317_000588	{Gr gradation1}Sélectionner Tout{/}
UI_20150317_000589	Sélectionner Tout
UI_20150317_000590	{Gr gradation1}Réparer{/}
UI_20150317_000591	{@st43}Réparer{/}
UI_20150317_000592	Liste des objets à réparer
UI_20150317_000593	{@st41b}Coût des Réparations{/}
UI_20150317_000594	{@st41b}Après Réparation{/}
UI_20150317_000595	{@st41b}Réparer l'Equipement{/}
UI_20150317_000596	Réparer l'equipement sélectionné.
UI_20150317_000597	{@st59}Fermer la Réparation d'Objet{/}
UI_20150317_000598	{@st43}Objet Réparé{/}
UI_20150317_000599	{@st41}Liste des objets à Réparer{/}
UI_20150317_000600	{@st44}Objet Réparé{/}
UI_20150317_000601	{@st42}Réparer{/}
UI_20150317_000602	{@st59}Repair as current settings{/}
UI_20150317_000603	{@st59}Ne pas réparer{/}
UI_20150317_000604	{@st44}Resumé{/}
UI_20150317_000605	{@st41b}Vous êtes devenu {/}{s20}{#cc6600}{ol} inapte au combat{/}{@st41b}{/}
UI_20150317_000606	{@st41b}Ressusciter au point de Résurrection le plus proche{/}
UI_20150317_000607	{@st41b}Ressusciter ici (%s iCoins requis) {/}
UI_20150317_000608	{@st41b}Retourner à la zone{/}
UI_20150317_000609	{@st41b}Abandonner la quête et recommencer{/}
UI_20150317_000610	{@st41b}Essayer encore{/}
UI_20150317_000611	Sanctuaire de Résurrection (70031)
UI_20150317_000612	Cet objet est requis.
UI_20150317_000613	Raccourci du Mode Repos
UI_20150317_000614	{@st43}Boîte de Dialogue{/}
UI_20150317_000615	Nom Temporaire
UI_20150317_000616	{@st41b} {s18} Votre inventaire manque de place.
UI_20150317_000617	Vous ne pouvez pas récupérer l'objet car votre inventaire est plein{nl}Faites attention de garder de la place dans votre inventaire.
UI_20150317_000618	{@st44}Ensemble d'Objet obtenu !{/}
UI_20150317_000619	Veuillez sélectionnez l'objet
UI_20150317_000620	{@st59b} Magasin {nl} {@st59s} - Si vous voulez acheter un objet en plusieurs exemplaires, faites des clics droits dessus {nl} - Utilisez le double clic droit pour vendre la totalité de l'objet. {/}
UI_20150317_000621	{@st59}Fermer{/}
UI_20150317_000622	{@st59}Première Page{/}
UI_20150317_000623	{@st59}Page Suivante{/}
UI_20150317_000624	{@st59}Dernière Page{/}
UI_20150317_000625	{@st41b}Réinitialiser{/}
UI_20150317_000626	{@st59}Rénitiailiser le Panier d'achat{/}
UI_20150317_000627	{@st41b}Confirmer{/}
UI_20150317_000628	{@st59}Confirmer la Transaction{/}
UI_20150317_000629	{@st43} Magasin{/}
UI_20150317_000630	{@st41b}Objets Achetés{/}
UI_20150317_000631	{@st41b}Objets Vendus{/}
UI_20150317_000632	{@st41b}Prix{/}
UI_20150317_000633	{@st41b}Solde{/}
UI_20150317_000634	{@st41b}Mes Objets Vendus{/}
UI_20150317_000635	{@st41}Emplacements vides{/}
UI_20150317_000636	{@st43}Total{/}
UI_20150317_000637	{@st41}Etablir la Transaction{/}
UI_20150317_000638	{@st41}Après la Transaction{/}
UI_20150317_000639	{@st41}Objets achetés{/}
UI_20150317_000640	{@sti1c}Simonie (??)
UI_20150317_000641	{@st41}Compétences d'Artisanat
UI_20150317_000642	{@st42}Niveau %s{/}
UI_20150317_000643	Coût
UI_20150317_000644	Quantité
UI_20150317_000645	Environ %s secs à fabriquer
UI_20150317_000646	{@st41}Créer
UI_20150317_000647	{@st43}Compétences et Attributs{/}
UI_20150317_000648	{@st59}Fermer Classes & Compétences{/}
UI_20150317_000649	{@st59b}Classes{nl}{@st59s}- Vous pouvez apprendre des nouvelles compétences en augmentant le Cercle de Classe. {nl} - Vous pouvez choisir entre 3 classes disponibles que vous pourrez améliorer à 2 reprises. {nl} - Vous pouvez avancer dans une même classe jusqu'à 3 fois. {nl} - Vous ne pouvez pas retourner à votre classe précédente une fois que vous avez évolué vers une autre classe. {nl} - Vous devez consommer tous vos points de compétences pour être en mesure d'évoluer. {nl} - Vous pouvez choisir les mêmes {nl}{@st59b}Compétences de Classe{nl}{@st59s} - Vous pouvez augmenter le rang de chaque compétence jusqu'au niveau 5.{nl} - Les Attributs appris auprès de votre Maître peuvent être visibles sous vos compétences. {/}
UI_20150317_000650	{@st41b}Appliquer{/}
UI_20150317_000651	{@st59}Appliquer{/}
UI_20150317_000652	Clerc
UI_20150317_000653	{@st59}Annuler{/}
UI_20150317_000654	Apprentissage {#ff4400}%s (Nv. %s){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s mins restantes
UI_20150317_000657	{@st43}Posture{/}
UI_20150317_000658	{@st59}Fermer{/}
UI_20150317_000659	{@st41}Tableau{/}
UI_20150317_000660	{@st41}Non Lié{/}
UI_20150317_000661	{@st41}Fonctions Sociales{/}
UI_20150317_000662	{@st41b}Ecrire{/}
UI_20150317_000663	{@st41}Enregistrement{/}
UI_20150317_000664	{@st59}Enregistrer Message{/}
UI_20150317_000665	{@st41}Démarrer MaPage{/}
UI_20150317_000666	{@st59}Editer MaPage{/}
UI_20150317_000667	{@st59}Ecrire des salutations{/}
UI_20150317_000668	{@st41b}1. Menu{/}
UI_20150317_000669	{@st41}Visiter{/}
UI_20150317_000670	{@st59}Visiter MaPage{/}
UI_20150317_000671	{@st41}Vendre{/}
UI_20150317_000672	{@st59}Vendre l'objet{/}
UI_20150317_000673	{@st43}Quitter{/}
UI_20150317_000674	{@st59}Fermer{/}
UI_20150317_000675	{@st41}Tout voir{/}
UI_20150317_000676	{@st41}Créer une Carte{/}
UI_20150317_000677	{@st41}%s/min (%s en main){/}
UI_20150317_000678	Guerrier du Clavier (?)
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Niveau{/}
UI_20150317_000680	{@st41_yellow}Emploi du Temps
UI_20150317_000681	{@st43}Graffiti{/}
UI_20150317_000682	{@st59}Fermer{/}
UI_20150317_000683	{@st41b}Conseil : Dessinez une image dans le cadre en-dessous{/}
UI_20150317_000684	{@st41b}Couleurs{/}
UI_20150317_000685	{@st41b}Quantité{/}
UI_20150317_000686	{@st41b}Pinceau{/}
UI_20150317_000687	{@st43}Dessiner{/}
UI_20150317_000688	{@st59}Dessiner l'image complète sur le sol.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Sauvegarder{/}{/}
UI_20150317_000690	{@st59}Sauvegarder les dessins{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Charger{/}{/}
UI_20150317_000692	{@st59}Charger les images que vous avez dessinées.{/}
UI_20150317_000693	{@st59}Couleur Sélectionnée 1{/}
UI_20150317_000694	{@st59}Couleur Sélectionnée 2{/}
UI_20150317_000695	{@st59}Liste de Couleurs{/}
UI_20150317_000696	{@st59}Pinceau Sélectionné{/}
UI_20150317_000697	{@st59}Pinceau 1{/}
UI_20150317_000698	{@st59}Pinceau 2{/}
UI_20150317_000699	{@st59}Pinceau 3{/}
UI_20150317_000700	{@st59}Pinceau 4{/}
UI_20150317_000701	{@st59}Pinceau 5{/}
UI_20150317_000702	{@st59}Pinceau 6{/}
UI_20150317_000703	{@st49}Personnes qui aiment ça{/}
UI_20150317_000704	{s20}{#050505}Décrivez que
UI_20150317_000705	{@st41} Tout {/}
UI_20150317_000706	{@st41} Party {/}
UI_20150317_000707	{@st41} Monstre {/}
UI_20150317_000708	{@st41b}{#f0dcaa}Points de Stat Restants ▶ {@st46}%s
UI_20150317_000709	{@st59b}Mes Informations{nl}{@st59s}- Stat : En augmentant de niveau, vous pouvez gagner des points de statistiques que vous pouvez utiliser pour améliorer 5 aptitudes afin de devenir plus puissant. {nl}- Information : Ces sont des informations au sujet de votre personnage basées sur les statistiques actuelles et son équipement. {nl}- Titre : Les Titres peuvent être gagnés en accomplissant des Hauts Faits. {nl} {/}
UI_20150317_000710	{@st41b}Info{/}
UI_20150317_000711	{@st41b}Titre{/}
UI_20150317_000712	Montrer la Classe
UI_20150317_000713	Montrer le Nom du Personnage
UI_20150317_000714	{@st59}Changer le Nom du Personnage{/}
UI_20150317_000715	{@st41b}Appliquer
UI_20150317_000716	{@st59}Appliquer{/}
UI_20150317_000717	{@st41b}Annuler
UI_20150317_000718	{@st59}Annuler{/}
UI_20150317_000719	Nom du PC
UI_20150317_000720	{@st41_yellow}Niveau: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}Compétences de Mercenaire
UI_20150317_000722	{@st43}Effets d'Attaque{/}
UI_20150317_000723	{@st43}Effets de Défense{/}
UI_20150317_000724	{@st43}Stat{/}
UI_20150317_000725	Tentative de suppression de systememenu_vertical
UI_20150317_000726	{@st59}Information Personnage (F1){/}
UI_20150317_000727	{@st59}Inventaire (F2){/}
UI_20150317_000728	{@st59}Classes & Compétences (F3){/}
UI_20150317_000729	{@st59}Journal d'Aventure (F4){/}
UI_20150317_000730	{@st59}Quêtes (F5){/}
UI_20150317_000731	{@st59}Party (F6){/}
UI_20150317_000732	{@st59}Ami (F7){/}
UI_20150317_000733	{@st59}Macro (F8) {/}
UI_20150317_000734	{@st59}Compagnon (F9) {/}
UI_20150317_000735	{@st59}Aide (F10) {/}
UI_20150317_000736	{@st59}Menu Système (Esc){/}
UI_20150317_000737	{@st59}Necronomicon{/}
UI_20150317_000738	Aide (F1)
UI_20150317_000739	Contenu
UI_20150317_000740	Voir les Détails
UI_20150317_000741	{@st43}Paramètres du Jeu{/}
UI_20150317_000742	{@st43}Jeu{/}
UI_20150317_000743	{@st41b}Montrer l'EXP obtenue{/}
UI_20150317_000744	{@st41b}Montrer le Nom du Personnage{/}
UI_20150317_000745	{@st41b}Montrer le Nom d'Equipe uniquement{/}
UI_20150317_000746	{@st41b}Montrer le Guide de Quête{/}
UI_20150317_000747	{@st43}Résolution{/}
UI_20150317_000748	{@st43}Graphiques{/}
UI_20150317_000749	{@st41b}Plein Ecran{/}
UI_20150317_000750	{@st41b}Mode Fenêtré{/}
UI_20150317_000751	{@st43}Son{/}
UI_20150317_000752	{@st41b}Volume des Effets Sonores(%s){/}
UI_20150317_000753	{@st41b}Volume de la Musique (%s){/}
UI_20150317_000754	{@st41b}Volume Général (%s){/}
UI_20150317_000755	{@st43}{b}Langage{/}
UI_20150317_000756	{@st59}Fermer{/}
UI_20150317_000757	Mode le plus faible {@st41b} {/}
UI_20150317_000758	{@st41b}Voir{/}
UI_20150317_000759	{@st59}Crédits{/}
UI_20150317_000760	Fenêtre de Buff de la Cible
UI_20150317_000761	{@st46}Image d'IMC
UI_20150317_000762	{@st46}Image de %s
UI_20150317_000763	{@st46}Aimer
UI_20150317_000764	{@st46}Rapporter
UI_20150317_000765	{@st46}Utiliser des sauvegardes (?)
UI_20150317_000766	{@st46}Enlever l'Image
UI_20150317_000767	Hallucination de Neige
UI_20150317_000768	Bouquet
UI_20150317_000769	{@st41} Cadeaux
UI_20150317_000770	Veuillez entrez une quantité
UI_20150317_000771	{@st53b}%s Gagnés %s Perdus
UI_20150317_000772	{@st42}Programme d'Aujourd'hui
UI_20150317_000773	{@st53}Pour Commencer :
UI_20150317_000774	{@st53b}Cadeaux reçus : ×%s
UI_20150317_000775	{@st43b}Envoyer un cadeau à %s{/}
UI_20150317_000776	{@st55_a}Jeu suivant
UI_20150317_000777	{@st53}- Cliquer sur le nom pour regarder{nl}- Clic droit pour envoyer un cadeau
UI_20150317_000778	Mon personnage comme caméra
UI_20150317_000779	{@st55_a}Félicitations !
UI_20150317_000780	{@st42}Changer de Caméra
UI_20150317_000781	{@st44}journal d'Aventure{/}
UI_20150317_000782	{@st59}Modifier les paramètres d'affichage{/}
UI_20150317_000783	{@st41} Statistiques {/}
UI_20150317_000784	{@st41} Artisanat {/}
UI_20150317_000785	{@st41} Chasse {/}
UI_20150317_000786	{@st41} Aide {/}
UI_20150317_000787	{@st44}Page Wiki{/}
UI_20150317_000788	{@st42}Information{/}
UI_20150317_000789	{@st42}Détails{/}
UI_20150317_000790	{@st42}Combat{/}
UI_20150317_000791	{@st42}Obtenir{/}
UI_20150317_000792	{@st59}Fermer la page{/}
UI_20150317_000793	{@st43}Champ de Bataille
UI_20150317_000794	{@st59}Fermer Champ de Bataille.
UI_20150317_000795	(Bronze 3)
UI_20150317_000796	{@sti8}Points à gagner aujourd'hui : {nl}%s{/}
UI_20150317_000797	{@st41}Point de Boutique
UI_20150317_000798	{@st41}Classement
UI_20150317_000799	{@st42}Liste de Champ de Bataille
UI_20150317_000800	{@st42}Records récents
UI_20150317_000801	{@st41}Recevoir EXP
UI_20150317_000802	{@st41}Page PvP
UI_20150317_000803	{@st41}Rechercher
UI_20150317_000804	{@st43}Classements du Champ de Bataille
UI_20150317_000805	{@st59}Fermer les Classements du Champ de Bataille
UI_20150317_000806	{@st56}Nom de Compétence{/}
UI_20150317_000807	{@st41}Vérifier les coordonnées{/}
UI_20150317_000808	{@st41}Trouver{/}
UI_20150317_000809	{@st42b}Gérer la Régénération du Monstre{/}
UI_20150317_000810	{@st42b}Liste des Monstres{/}
UI_20150317_000811	{@st42b}Créer UI{/}
UI_20150317_000812	{@st42b}Brouillard de Carte{/}
UI_20150317_000813	{@st42b}Créer une Carte{/}
UI_20150317_000814	{@st42b}Créer une Minimap{/}
UI_20150317_000815	{@st42b}Dialogue {/}
UI_20150317_000816	{@st42b}Changer les Récompenses de Quête{/}
UI_20150317_000817	{@st42b}Régénération de Groupe{/}
UI_20150317_000818	{@st42b}Emplacement de Set de Carte{/}
UI_20150317_000819	{@st42b}Compétences de carte{/}
UI_20150317_000820	{@st42b}Liste des évènements{/}
UI_20150317_000821	{@st42b}Vérifier les coordonnées{/}
UI_20150317_000822	{@st42b} Vérifier XAC, chemin de texture{/}
UI_20150317_000823	{@st42b}Performance ON/OFF{/}
UI_20150317_000824	Liste de Dialogue
UI_20150317_000825	Rechercher
UI_20150317_000826	{@st41}Prévisualiser{/}
UI_20150317_000827	{@st41}Off{/}
UI_20150317_000828	{@st41}Enlever{/}
UI_20150317_000829	{@st41}Sauvegarder Tout{/}
UI_20150317_000830	{@st41}Appliquer l'Image{/}
UI_20150317_000831	{#FFFFFF}{ds}Sélectionner l'Evènement
UI_20150317_000832	{#FFFFFF}{ds}Editer l'Evènement
UI_20150317_000833	{ol}Liste
UI_20150317_000834	Le nom du groupe à sauvegarder
UI_20150317_000835	{@st42}Créer Nouveau{/}
UI_20150317_000836	{@st41}Régénération de Groupe{/}
UI_20150317_000837	{@st59}Entrer le nom d'un monstre à rechercher{/}
UI_20150317_000838	{@st59}Entrer le nom de groupe à sauvegarder{/}
UI_20150317_000839	{@st41}Nouveau groupe{/}
UI_20150317_000840	Filtrage
UI_20150317_000841	{@st59}Entrer un filtre/}
UI_20150317_000842	{ol}Valeur de la Propriété
UI_20150317_000843	Liste de Classe
UI_20150317_000844	Appliquer à XML
UI_20150317_000845	{#FFFFFF}{ds}Enregistrer
UI_20150317_000846	{#FFFFFF}{ds}Voir toutes les propriétés
UI_20150317_000847	Entrer la recherche par mot
UI_20150317_000848	Toutes les valeurs d'attributs
UI_20150317_000849	{ol}Nom
UI_20150317_000850	{ol}Valeur
UI_20150317_000851	Rogue
UI_20150317_000852	{ol}Modification
UI_20150317_000853	{ol}Rogue
UI_20150317_000854	Liste de Classes
UI_20150317_000855	XML Conversion
UI_20150317_000856	{ol}Nom de Classe
UI_20150317_000857	{ol}Propriété du Nom
UI_20150317_000858	{ol}Changer la valeur
UI_20150317_000859	{ol}Appliquer
UI_20150317_000860	Ouvrir Dossier
UI_20150317_000861	Vérifier Tout
UI_20150317_000862	Histoire
UI_20150317_000863	Valeur de Repositionnement
UI_20150317_000864	{ol}Sélectionner l'objet
UI_20150317_000865	Entrer le nom que vous souhaitez chercher
UI_20150317_000866	{@st42}Confirmer{/}
UI_20150317_000867	{@st41}Créer UI{/}
UI_20150317_000868	{ol}Cadre
UI_20150317_000869	{@st41}Cadre{/}
UI_20150317_000870	{@st41}Bouton{/}
UI_20150317_000871	{@st41}Texte{/}
UI_20150317_000872	{@st42b}Normal{img btn_close}
UI_20150317_000873	{@st42b}Enchères{img btn_close}
UI_20150317_000874	{@st41}Emplacement de Set de Carte{/}
UI_20150317_000875	{@st41}Renommer{/}
UI_20150317_000876	{@st59}Entrer les mots que vous souhaitez filtrer{/}
UI_20150317_000877	{@st41}Créer{/}
UI_20150317_000878	{@st56}Sauvegarder XML{/}
UI_20150317_000879	{@st56}Réinitialiser{/}
UI_20150317_000880	{@st56}Attributs{/}
UI_20150317_000881	{@st56}Valeur{/}
UI_20150317_000882	{@st42}Contenu{/}
UI_20150317_000883	{@st41}Annuler{/}
UI_20150317_000884	{@st41}Sauvegarder Tout{/}
UI_20150317_000885	{@st41}XML Ouvert{/}
UI_20150317_000886	{@st42b}Compétence Fixée : 0{/}
UI_20150317_000887	{@st42b}Compétence Fixée : %s{/}
UI_20150317_000888	{@st42b}Mouse homing (?){/}
UI_20150317_000889	{@st42b}Nom de Compétence{/}
UI_20150317_000890	{@st41}Liste de Monstre{/}
UI_20150317_000891	{@st41}Gestion de Performance{/}
UI_20150317_000892	{ol}Selectionner la Quête
UI_20150317_000893	Entrer le nom de quête à rechercher
UI_20150317_000894	{ol}Carte sélectionnée
UI_20150317_000895	Entrer le nom de la carte à rechercher
UI_20150317_000896	{@st42}Carte actuelle{/}
UI_20150317_000897	{ol}Nom de Carte
UI_20150317_000898	{ol}Coordonnées
UI_20150317_000899	{@st41}Changer les récompenses de quête{/}
UI_20150317_000900	{@st59}Entrer la quête à rechercher{/}
UI_20150317_000901	{@st59}Entrer l'objet à rechercher{/}
UI_20150317_000902	{@st42}EXP
UI_20150317_000903	{ol}Récompenses de base
UI_20150317_000904	{ol}Quantité
UI_20150317_000905	{olRécompenses additionnelles
UI_20150317_000906	{@st45}Triches Fréquemment utilisées
UI_20150317_000907	{@st41}Carte de compétences{/}
UI_20150317_000908	{@st42}Capacité{/}
UI_20150317_000909	{@st42}Guerrier{/}
UI_20150317_000910	{@st42}Mage{/}
UI_20150317_000911	{@st42}Archer{/}
UI_20150317_000912	{@st42}Moine{/}
UI_20150317_000913	{@st42}Sorcier{/}
UI_20150317_000914	{@st41}Compétence{/}
UI_20150317_000915	{@st59}Chargement Xml{/}
UI_20150317_000916	{@st41}Chargement{/}
UI_20150317_000917	{@st59}Sauvegarder en tant que xml{/}
UI_20150317_000918	{@st59}Réinitialiser Ouverture carte de compétence{/}
UI_20150317_000919	{@st41}Reinitialisation{/}
UI_20150317_000920	{@st59}Réinitialiser toutes les cartes de compétences{/}
UI_20150317_000921	{@st41}Reinitialiser Tout{/}
UI_20150317_000922	{S18}Enlever le scénario
UI_20150317_000923	{S18}Chaîne d'argument
UI_20150317_000924	{s18}Chaîne 1 d'argument
UI_20150317_000925	{s18}Chaîne 2 d'argument
UI_20150317_000926	{s18}Niveau de Compétence Max
UI_20150317_000927	{@st59}Enlever la boîte de type Script{/}
UI_20150317_000928	{@st59}Enlever l'Argument Script{/}
UI_20150317_000929	{@st59}Niveau de Compétence Max{/}
UI_20150317_000930	{@st59}Sauvegarder Propriété{/}
UI_20150317_000931	{@st41}Sauvegarder Propriété{/}
UI_20150317_000932	{@st44}Liste d'UI{/}
UI_20150317_000933	{ds}Liste d'Ajoûts
UI_20150317_000934	{ds}Fixer cadre prédéfini
UI_20150317_000935	{@st42}Liste UI{/}
UI_20150317_000936	{@st59}Voir Liste UI{/}
UI_20150317_000937	{@st42}Ajuster emplacement{/}
UI_20150317_000938	{@st59}Ajuster emplacement{/}
UI_20150317_000939	{@st42}Editer propriété{/}
UI_20150317_000940	{@st59}Editer propriété{/}
UI_20150317_000941	{@st42}Sauvegarder{/}
UI_20150317_000942	{@st59}Sauvegarder{/}
UI_20150317_000943	{@st44}Editer les propriétés de l'UI{/}
UI_20150317_000944	{@St59}Sélection de Personnage{/}
UI_20150317_000945	{@St59}Déconnexion{/}
UI_20150317_000946	{@St59}Paramètres{/}
UI_20150317_000947	{@St59}Quitter{/}
UI_20150317_000948	{@st43}Paramètres Logement{/}
UI_20150317_000949	{@st59}Fermer{/}
UI_20150317_000950	{@St42_b}{s18}{#f5c384}Nom d'Equipe{/}
UI_20150317_000951	{@st59}Entrer le nom d'Equipe {/}
UI_20150317_000952	{@st59}Sauvegarder le Nom d'Equipe{/}
UI_20150317_000953	Suppression Provisoire
UI_20150317_000954	{@St59}Fermer{/}
UI_20150317_000955	{@St43}Décoration de l'Habitation{/}
UI_20150317_000956	{@St41b}Thème{/}
UI_20150317_000957	{@St41b}Aménagement d'Objet{/}
UI_20150317_000958	{@St41b}Nom
UI_20150317_000959	{@St41b}Prix
UI_20150317_000960	{@St41b}Etat
UI_20150317_000961	{@St44}Nouveau Personnage{/}
UI_20150317_000962	{@St41b}{s22}Sélectionner la Classe du Personnage{/}
UI_20150317_000963	{@St41b}Retour{/}
UI_20150317_000964	{@St59}Retournez à votre logement sans créer de personnage
UI_20150317_000965	Changer de Personnage
UI_20150317_000966	{@St41}Personnage{/}
UI_20150317_000967	{@St59}Tourner dans le sens des aiguilles d'une montre{/}
UI_20150317_000968	{@St59}Tourner dans le sens inverse des aiguilles d'une montre{/}
UI_20150317_000969	{@St43b}Rotation de Personnage{/}
UI_20150317_000970	{@st43}Nom du Personnage{/}
UI_20150317_000971	Entrer un nom pour {@st59} {/}
UI_20150317_000972	{@St43b}Choisir le sexe{/}
UI_20150317_000973	{@St59}Femme{/}
UI_20150317_000974	{@St59}Homme{/}
UI_20150317_000975	{@st43b}Choisir la Coiffure{/}
UI_20150317_000976	{@st59}Coiffure1{/}
UI_20150317_000977	{@st59}Coiffure2{/}
UI_20150317_000978	{@St59}Coiffure3{/}
UI_20150317_000979	{@st59}Coiffure4{/}
UI_20150317_000980	{@st59}Coiffure5{/}
UI_20150317_000981	{@st59}Coiffure6{/}
UI_20150317_000982	{@st59}Coiffure7{/}
UI_20150317_000983	{@st59}Coiffure8{/}
UI_20150317_000984	{@st59}Coiffure9{/}
UI_20150317_000985	{@st59}Coiffure10{/}
UI_20150317_000986	{@St43b}Sélectionner une Classe{/}
UI_20150317_000987	{@st59}Epéiste{/}
UI_20150317_000988	{@st59}Mage{/}
UI_20150317_000989	{@st59}Archer{/}
UI_20150317_000990	{@st59}Clerc{/}
UI_20150317_000991	{@St41b}Visiter l'habitation {/}
